date_key,region,customer_segment,product_category,total_quantity,total_revenue,avg_discount,total_profit
2026-01-05,Central,Home Office,Office Supplies,4,2060.465616,0.01,1964.145616
2024-06-23,Central,Corporate,Technology,4,4286.603112,0.085,3299.003112
2023-09-02,East,Home Office,Technology,3,876.5618400000001,0.16,242.66183999999998
2025-09-08,Central,Home Office,Furniture,0,445.995,0.15,445.995
2024-12-17,Central,Consumer,Technology,9,3079.37322,0.07,2423.2732199999996
2024-06-28,North,Consumer,Furniture,6,2289.4155900000005,0.01,1135.3155900000006
2025-07-01,West,Corporate,Technology,5,136.12995,0.11,-976.7700500000001
2024-09-15,Central,Home Office,Furniture,8,974.8728000000002,0.15,741.7128000000002
2023-02-12,Central,Corporate,Technology,2,145.49106,0.07,-108.02894
2023-09-21,Central,Corporate,Office Supplies,5,2391.3318000000004,0.06,1668.6818000000003
2024-08-18,North,Home Office,Furniture,7,2100.6216,0.19,1875.0816
2025-12-18,North,Home Office,Technology,13,2392.3114600000004,0.12,186.2514600000004
2023-03-04,North,Home Office,Furniture,5,1507.5764000000001,0.08,907.5264000000001
2025-08-12,Central,Corporate,Furniture,11,2634.503193,0.035,2305.603193
2024-07-11,North,Consumer,Technology,3,533.0305200000001,0.08,16.0705200000001
2023-03-05,Central,Consumer,Furniture,6,333.31319999999994,0.05,255.19319999999993
2025-07-30,South,Consumer,Office Supplies,4,1361.93728,0.14,1037.2972800000002
2023-06-06,Central,Corporate,Office Supplies,3,434.37306000000007,0.06,-369.59693999999996
2025-01-04,Central,Home Office,Office Supplies,4,1295.2786559999997,0.16,598.7186559999998
2025-12-25,South,Consumer,Furniture,3,1140.73872,0.17,712.78872
2023-03-14,Central,Consumer,Technology,3,446.37120000000004,0.04,130.68120000000005
2023-09-29,Central,Corporate,Office Supplies,4,1102.915768,0.11,991.315768
2024-09-19,Central,Consumer,Furniture,3,445.01325,0.15,-244.26674999999994
2024-10-23,North,Consumer,Furniture,3,1360.904538,0.02,1145.654538
2024-12-31,East,Consumer,Office Supplies,0,170.241708,0.06,170.241708
2025-03-05,North,Home Office,Technology,5,2051.4494000000004,0.09,1967.7994000000003
2023-05-13,Central,Corporate,Furniture,7,1738.1855750000002,0.11,405.875575
2023-03-24,Central,Home Office,Technology,4,1037.1207,0.15,982.1206999999999
2023-02-26,North,Home Office,Office Supplies,9,935.8206000000001,0.08,-9.969399999999837
2023-04-21,East,Corporate,Furniture,5,950.0126999999999,0.11,-293.3873000000002
2025-05-18,East,Consumer,Office Supplies,1,637.1876400000001,0.11,626.8776400000002
2025-06-05,South,Consumer,Furniture,2,659.1799199999999,0.16,160.05991999999992
2023-11-25,East,Home Office,Office Supplies,9,1219.19742,0.16,269.33741999999995
2023-05-02,North,Home Office,Furniture,2,861.676992,0.01,362.55699200000004
2025-07-10,West,Corporate,Office Supplies,3,831.4911149999999,0.09,45.13111499999991
2025-11-12,North,Consumer,Technology,3,115.37631000000002,0.14,-760.5336900000001
2023-10-06,East,Corporate,Technology,4,321.882964,0.17,254.962964
2025-02-01,West,Home Office,Office Supplies,0,1312.63836,0.17,1312.63836
2025-07-12,Central,Corporate,Furniture,7,1810.9157220000002,0.01,402.09572200000025
2025-12-11,North,Corporate,Office Supplies,3,1529.6393699999999,0.02,1454.9993699999998
2025-12-10,Central,Consumer,Furniture,11,1489.1382520000002,0.07,-834.4817479999996
2024-10-14,North,Corporate,Furniture,6,1857.1905000000002,0.15,1747.8105
2024-09-12,East,Home Office,Furniture,5,2272.809,0.16,1587.8090000000002
2024-02-21,Central,Corporate,Technology,9,2859.0637229999998,0.08499999999999999,1058.583723
2024-10-25,North,Consumer,Office Supplies,4,1063.92704,0.03,-52.792959999999994
2025-09-27,East,Corporate,Furniture,3,248.82007500000003,0.15,-58.58992499999994
2023-09-25,South,Corporate,Furniture,4,702.4490000000001,0.05,362.00900000000007
2025-10-31,South,Corporate,Technology,5,404.2426500000001,0.19,-645.05735
2023-05-06,Central,Consumer,Furniture,3,614.4427920000002,0.08,560.1727920000002
2023-11-02,Central,Home Office,Technology,5,1722.6484000000003,0.11,861.0484000000004
2024-11-19,Central,Home Office,Technology,6,1671.126,0.05,1165.086
2025-11-03,North,Consumer,Office Supplies,2,309.31816800000007,0.08,-126.30183199999993
2024-03-18,South,Corporate,Office Supplies,5,391.0445,0.02,-814.4555
2024-06-04,East,Consumer,Furniture,6,1493.4367800000002,0.07,1314.0367800000004
2023-01-14,South,Consumer,Technology,6,1516.9518000000003,0.09,342.75180000000046
2023-09-14,Central,Home Office,Furniture,4,696.882504,0.12,279.8025040000001
2023-09-27,Central,Consumer,Office Supplies,2,730.93671,0.03,196.9967099999999
2024-09-14,Central,Corporate,Office Supplies,5,1611.7216499999997,0.06,271.7716499999997
2023-03-15,Central,Corporate,Office Supplies,5,1522.4575250000003,0.15,1326.7575250000002
2025-09-14,East,Corporate,Office Supplies,3,1128.653976,0.08,585.923976
2024-08-02,North,Consumer,Office Supplies,5,1142.2078800000002,0.12,520.9578800000002
2024-01-08,Central,Home Office,Technology,2,169.76256,0.04,-313.61744
2024-01-19,Central,Consumer,Office Supplies,1,29.174085,0.17,5.094085000000003
2025-01-05,East,Home Office,Technology,4,1261.5394000000001,0.11,1099.6594
2025-01-06,South,Consumer,Office Supplies,4,499.002,0.0,-79.118
2023-12-12,North,Home Office,Office Supplies,4,310.525984,0.11,214.205984
2023-01-11,North,Home Office,Furniture,5,276.79960000000005,0.14,178.79960000000005
2024-12-26,North,Corporate,Furniture,4,702.27432,0.01,-67.12567999999999
2025-11-06,South,Home Office,Technology,4,972.2832000000001,0.05,484.04320000000007
2025-01-12,East,Home Office,Technology,1,168.83559000000002,0.19,44.68559000000002
2025-08-31,North,Home Office,Technology,6,2718.64296,0.07,2395.4829600000003
2025-12-13,East,Corporate,Technology,8,2298.18036,0.17,1869.2203599999998
2023-04-15,North,Consumer,Furniture,4,426.26766000000003,0.09,-712.49234
2023-10-22,East,Corporate,Technology,5,813.6922,0.06,730.0422
2024-10-29,Central,Home Office,Technology,1,308.51705899999996,0.17,187.58705899999995
2024-09-22,North,Corporate,Furniture,3,219.28104000000005,0.12,-191.71895999999995
2025-12-26,Central,Home Office,Furniture,1,160.98022500000002,0.15,-40.27977499999997
2023-04-11,East,Consumer,Technology,2,761.88924,0.16,624.40924
2025-12-15,Central,Home Office,Technology,0,1299.4484800000002,0.06,1299.4484800000002
2023-11-28,Central,Corporate,Office Supplies,9,1517.3086500000002,0.05,-673.0213499999998
2025-04-15,North,Home Office,Technology,3,292.28892,0.02,-252.54108000000002
2025-05-23,Central,Home Office,Office Supplies,4,430.87748000000005,0.11,-756.1625199999999
2023-04-02,West,Home Office,Technology,6,1617.4758600000002,0.09,1062.2958600000002
2024-03-22,South,Corporate,Technology,4,233.79840000000004,0.04,-775.2016
2024-11-03,West,Corporate,Office Supplies,2,467.7939,0.1,-46.14610000000005
2025-10-05,East,Corporate,Office Supplies,5,1472.9665499999999,0.13,623.1665499999998
2024-07-22,Central,Consumer,Office Supplies,3,1491.0898200000001,0.03,953.1598200000001
2025-05-24,North,Consumer,Furniture,6,1886.060538,0.19,262.520538
2024-04-10,South,Corporate,Technology,6,1523.1888,0.04,695.6087999999999
2023-03-27,Central,Home Office,Technology,0,281.80333200000007,0.18,281.80333200000007
2023-12-31,Central,Home Office,Furniture,5,611.9820000000001,0.1,-133.36799999999982
2024-05-24,Central,Consumer,Technology,3,1102.6778399999998,0.12,284.63783999999987
2023-12-19,North,Home Office,Furniture,4,899.1723600000001,0.1,558.7323600000002
2025-03-10,East,Corporate,Office Supplies,5,774.5232,0.04,56.673200000000065
2025-01-04,West,Consumer,Technology,4,617.67552,0.16,415.59551999999996
2025-09-07,North,Corporate,Furniture,3,1026.5191200000002,0.07,365.25912000000017
2024-04-26,Central,Home Office,Furniture,3,525.21084,0.16,-327.56916
2024-10-20,North,Home Office,Furniture,2,607.3577400000001,0.03,468.47774000000015
2025-02-21,South,Consumer,Office Supplies,2,904.57136,0.02,564.6513600000001
2024-01-25,North,Corporate,Technology,6,1577.4448799999998,0.17,817.0048799999998
2024-08-07,Central,Consumer,Office Supplies,7,2999.9076800000007,0.18,991.1176800000005
2024-04-12,North,Home Office,Technology,4,1009.2599520000001,0.06,985.8199520000001
2025-07-22,West,Corporate,Technology,3,1070.8038000000004,0.19,383.7738000000004
2024-08-26,West,Home Office,Office Supplies,7,76.6605,0.0,-661.2795000000001
2025-05-09,East,Corporate,Technology,4,1322.386464,0.16,227.78646400000002
2025-12-10,North,Consumer,Furniture,3,1100.02464,0.04,245.95464000000015
2025-02-25,Central,Home Office,Furniture,3,1006.61715,0.05,355.7971500000001
2023-05-02,East,Home Office,Furniture,4,524.85342,0.03,-257.54657999999995
2024-06-21,West,Corporate,Office Supplies,5,1507.0253000000002,0.14,72.1753000000001
2025-07-13,Central,Corporate,Office Supplies,3,862.8741,0.1,324.94409999999993
2025-12-03,North,Home Office,Office Supplies,0,278.119215,0.11,278.119215
2023-05-03,South,Home Office,Technology,2,555.91326,0.18,502.11326
2023-11-26,Central,Consumer,Office Supplies,4,1582.2021600000003,0.16,1507.7621600000002
2025-02-08,South,Consumer,Furniture,2,641.26854,0.01,358.18854000000005
2024-12-10,East,Consumer,Furniture,4,545.0676480000001,0.14,-62.772351999999984
2024-06-22,West,Consumer,Technology,1,410.11377300000004,0.19,325.773773
2025-06-17,Central,Corporate,Office Supplies,3,1119.9118620000002,0.17,236.02186200000017
2025-09-12,North,Home Office,Office Supplies,5,2233.6977600000005,0.04,2182.1477600000003
2023-12-25,East,Corporate,Technology,0,93.10669200000001,0.16,93.10669200000001
2025-06-05,West,Home Office,Office Supplies,4,1107.524472,0.18,1066.284472
2023-07-30,Central,Home Office,Office Supplies,5,345.5298000000001,0.16,-570.4702
2023-10-14,East,Consumer,Furniture,7,1770.465445,0.105,880.5254450000001
2025-01-12,North,Corporate,Furniture,4,170.73408,0.04,-377.26592
2023-10-23,North,Consumer,Furniture,8,322.61240000000004,0.05,-1842.1075999999998
2023-01-06,East,Home Office,Office Supplies,9,2511.242190000001,0.19,88.63219000000049
2023-07-22,Central,Corporate,Furniture,3,174.35115,0.15,-412.44885
2023-11-21,Central,Corporate,Office Supplies,0,1473.56227,0.14,1473.56227
2023-11-23,North,Corporate,Furniture,4,1218.808752,0.16,413.76875199999995
2025-06-25,North,Corporate,Technology,4,1186.7549760000002,0.01,497.4749760000002
2023-03-14,Central,Home Office,Furniture,4,588.16188,0.1,-550.59812
2025-12-05,Central,Home Office,Technology,6,1823.340348,0.17,789.4203479999999
2023-10-01,East,Consumer,Furniture,4,803.152272,0.08,-64.60772799999995
2024-06-26,West,Corporate,Office Supplies,4,2091.32,0.0,1768.44
2023-03-01,North,Home Office,Office Supplies,4,1534.368016,0.06,1179.4480159999998
2025-04-11,Central,Corporate,Office Supplies,8,2204.553156,0.08,583.2231559999999
2025-10-04,North,Home Office,Technology,2,698.3676,0.16,422.5076
2024-09-17,East,Corporate,Office Supplies,9,3322.855575,0.11,2172.505575
2025-09-24,Central,Home Office,Technology,3,307.10925000000003,0.15,-379.92074999999994
2023-06-16,East,Consumer,Technology,3,52.744152,0.06,-195.29584800000003
2025-08-16,East,Corporate,Office Supplies,7,2508.88036,0.02,2210.6803600000003
2025-12-24,North,Consumer,Furniture,6,322.77256200000005,0.11,-533.127438
2024-05-30,Central,Corporate,Office Supplies,3,276.63966000000005,0.07,-272.96033999999986
2025-01-16,Central,Consumer,Technology,0,431.2656400000001,0.08,431.2656400000001
2023-11-02,North,Consumer,Furniture,8,2608.8854400000005,0.02,1014.0854400000005
2024-01-30,North,Consumer,Technology,2,328.934692,0.14,-15.705308000000002
2024-06-16,South,Consumer,Furniture,0,897.67008,0.04,897.67008
2023-03-11,Central,Home Office,Office Supplies,11,2178.8916600000002,0.14,586.1816600000002
2024-09-21,East,Home Office,Technology,6,808.9686000000002,0.1,-832.9313999999997
2023-07-17,Central,Home Office,Technology,2,671.912064,0.04,603.572064
2023-07-24,North,Corporate,Technology,5,549.9648,0.04,415.46479999999997
2025-05-08,North,Home Office,Furniture,2,373.71136,0.08,90.63136000000003
2023-11-21,West,Consumer,Technology,3,550.419342,0.18,-136.61065799999994
2024-03-17,East,Home Office,Office Supplies,10,3357.1797,0.03,980.1797000000001
2023-10-15,Central,Consumer,Technology,2,403.55280000000005,0.15,116.47280000000006
2025-07-14,East,Consumer,Technology,7,2243.4618750000004,0.07,1774.6718750000005
2023-03-01,East,Home Office,Technology,0,645.84828,0.08,645.84828
2023-09-14,Central,Consumer,Technology,3,357.32070000000004,0.1,-383.3793
2023-02-07,East,Home Office,Office Supplies,7,423.335549,0.09,-766.384451
2024-02-14,South,Consumer,Office Supplies,3,959.4502500000002,0.15,168.0802500000001
2024-04-05,Central,Corporate,Furniture,1,352.473408,0.04,96.18340799999999
2024-07-22,West,Corporate,Furniture,2,184.44492000000002,0.06,120.00492000000003
2025-12-07,East,Consumer,Furniture,3,698.100528,0.14,601.4405280000001
2024-03-08,East,Consumer,Technology,0,1358.52,0.06,1358.52
2023-02-25,West,Corporate,Technology,6,979.33185,0.07,-656.7481499999999
2024-07-30,East,Corporate,Technology,8,1996.301568,0.04,1949.421568
2023-09-25,East,Corporate,Technology,7,1349.6482999999998,0.03,503.13829999999984
2023-03-10,West,Corporate,Office Supplies,9,3073.6348800000005,0.125,1817.4148800000003
2025-03-03,North,Consumer,Office Supplies,8,2366.0736,0.15,1521.7536
2024-11-02,North,Consumer,Office Supplies,4,538.23996,0.11,61.11995999999999
2024-03-09,South,Consumer,Office Supplies,4,1609.146,0.1,827.1859999999999
2025-04-23,East,Consumer,Furniture,5,2230.9483950000003,0.13,1041.9483950000003
2024-03-09,North,Home Office,Furniture,6,3112.91904,0.02,1909.9790400000002
2024-10-04,East,Home Office,Furniture,2,136.23372,0.16,85.91372000000001
2023-02-26,East,Home Office,Technology,1,301.59013500000003,0.01,274.69013500000005
2025-08-21,East,Home Office,Furniture,1,23.4024,0.2,-197.0176
2025-09-03,North,Home Office,Office Supplies,4,1178.35074,0.19,529.7907400000001
2024-02-21,Central,Home Office,Technology,5,2389.3956000000003,0.1,2042.0956000000003
2023-09-04,North,Home Office,Furniture,3,735.60564,0.02,718.74564
2024-09-28,South,Consumer,Furniture,3,602.0017950000001,0.05,-146.67820499999993
2026-01-08,East,Consumer,Furniture,6,2311.1088000000004,0.09,835.5288000000005
2025-12-24,West,Consumer,Furniture,3,70.99455,0.15,54.134550000000004
2023-03-29,North,Corporate,Technology,4,497.24303999999995,0.17,335.36303999999996
2024-08-23,North,Home Office,Office Supplies,3,592.1010900000001,0.19,541.2210900000001
2023-03-15,North,Consumer,Office Supplies,9,1643.1328800000001,0.135,525.6828800000002
2023-01-12,North,Home Office,Office Supplies,5,314.156325,0.03,-629.0436749999999
2025-09-27,West,Consumer,Office Supplies,3,606.1809600000001,0.12,338.7009600000001
2023-08-25,Central,Home Office,Office Supplies,8,1820.34864,0.09,781.5886399999999
2024-07-11,North,Consumer,Office Supplies,4,331.0818,0.15,-146.03820000000002
2024-10-08,North,Consumer,Furniture,4,1447.6352000000004,0.2,817.2752000000004
2024-04-17,South,Home Office,Furniture,2,668.8829700000001,0.13,270.1829700000001
2023-04-22,West,Corporate,Furniture,5,750.8050000000001,0.15,-670.4949999999999
2023-01-17,West,Home Office,Furniture,2,652.2206400000001,0.15,337.0406400000001
2025-07-14,South,Consumer,Furniture,3,300.69732000000005,0.02,-490.67268000000007
2023-04-27,North,Corporate,Office Supplies,6,2338.8288000000007,0.02,783.5688000000009
2025-05-29,North,Corporate,Office Supplies,5,708.43095,0.1,262.6309500000001
2023-04-25,Central,Home Office,Furniture,5,267.6284,0.2,147.5284
2025-07-10,South,Consumer,Furniture,6,702.4789800000002,0.19,-471.1210199999997
2023-05-27,Central,Consumer,Furniture,13,1801.2571080000002,0.03,1556.0471080000002
2024-11-15,South,Consumer,Office Supplies,6,310.18184400000007,0.06999999999999999,-610.8181559999999
2024-10-29,North,Corporate,Technology,7,1771.746612,0.1,1676.3766119999998
2024-11-10,North,Corporate,Furniture,8,2157.0883280000003,0.17,1955.8083280000003
2024-04-03,Central,Corporate,Technology,8,1262.82882,0.045000000000000005,-13.591180000000122
2025-10-22,South,Home Office,Furniture,5,1790.9199000000003,0.14,340.7199000000003
2023-12-30,South,Consumer,Furniture,2,885.0124800000001,0.03,711.0924800000001
2023-03-13,Central,Consumer,Office Supplies,4,221.27864000000005,0.18,121.75864000000006
2023-07-14,Central,Consumer,Furniture,6,1484.1552000000001,0.2,1333.1952
2025-10-08,West,Corporate,Furniture,4,133.0224,0.16,-404.4576
2025-06-23,Central,Home Office,Technology,0,207.14130000000003,0.19,207.14130000000003
2024-07-19,West,Home Office,Office Supplies,5,806.8998,0.08,236.0498
2025-02-08,Central,Consumer,Technology,2,509.66265,0.05,26.28264999999999
2024-01-19,North,Consumer,Technology,4,1788.61956,0.09,1300.37956
2025-06-14,Central,Home Office,Furniture,7,220.94001999999998,0.14,-401.70998
2023-05-03,North,Corporate,Office Supplies,4,920.0263520000001,0.105,87.22635200000002
2025-04-20,Central,Corporate,Office Supplies,0,265.84734000000003,0.17,265.84734000000003
2025-04-28,Central,Consumer,Office Supplies,5,1900.9058250000003,0.09,1135.2058250000005
2023-01-23,South,Consumer,Furniture,4,793.29372,0.07,152.85371999999995
2025-02-04,East,Corporate,Furniture,3,490.56084,0.12,-96.23915999999997
2025-04-05,West,Corporate,Technology,3,37.46160000000001,0.2,-123.7584
2023-08-04,East,Corporate,Office Supplies,3,1347.0786,0.1,486.16859999999997
2025-07-23,Central,Home Office,Furniture,4,1986.9801,0.05,1067.9401
2025-08-29,North,Corporate,Technology,2,70.26642000000001,0.13,-349.45358
2023-02-21,North,Home Office,Technology,6,2858.5972799999995,0.02,2595.4972799999996
2025-12-26,East,Corporate,Technology,5,1894.18569,0.14,1480.78569
2025-09-01,Central,Corporate,Technology,10,1287.7493200000001,0.18,368.0193200000001
2025-02-23,South,Home Office,Office Supplies,3,136.62,0.1,-296.97
2025-09-28,North,Home Office,Office Supplies,4,1651.51076,0.17,606.6307599999998
2023-07-03,East,Corporate,Furniture,3,207.87318,0.14,-540.80682
2025-11-12,West,Corporate,Technology,6,3111.0519,0.03,2283.4719
2024-05-15,East,Home Office,Technology,3,869.5767150000001,0.19,112.82671500000015
2024-05-27,Central,Consumer,Technology,5,1225.1492000000003,0.12,329.4992000000003
2025-12-26,East,Consumer,Furniture,3,121.73604000000002,0.05,-133.59395999999998
